Speech,Label
"খাবার টা তেমন ভালো ছিলো না। নরমাল হোটেলের খাবারের মতো ছিলো। রাইসের সাথে একটা পলিতে ছোট্ট একটা চিকেন পিস ঝোল আর ডিমও সেই ঝোলের মধ্যে দেয়া, এই ধরনের রেস্টুরেন্ট থেকে এইসব আশা করা যায়না।",0
মোরগ পোলাও তে মাংসের সাইজ ছোট ২১৯ টাকা হিসেবে। পরের বার থেকে ঠিক করবি।,0
"অনেক বার এই খাবার টা অর্ডার করেছি। কিন্তু এই বারের মতো এতো জঘন্য কখনো হয়নি। রাইস টা সিদ্ধও হয়নি, শক্ত শক্ত ছিলো। আর রাইস টা সাদা সাদা ছিলো, খাবারের স্বাদ ও ভালো ছিলো না। আর যেখানে অর্ডার ১০ মিনিটের মধ্যে আসার কথা সেখানে অর্ডার আসতে সময় নেয় প্রায় এক ঘন্টা যেটা কোনো ভাবেই গ্রহণযোগ্য নয়।",0
"খুবই বাজে খাবার অর্ডার করলাম বাসমতী চিকেন দম বিরিয়ানি , দিলো ঝোল মাখা ভাত।চিটারি করছে",0
40 টাকায় কি chicken দিলেন ভাই।। সব হাড়।। তাও ৩ piece.. 0 out of 10,0
"অর্ডার করেছিলাম চিকেন বডি কাবাব দিয়েছে চিকেন গ্রিল, রয়েল কাবাব পাসলাইশ প্রায় ভুল করে।",0
খানকি মাগির পুলার নষ্ট পচা বাসি খাবার ডেলিভারি দেয় আর ফুডপান্ডাকে আভিযোগ জানানোর কোন ওয়ে নাই? রিটার্ন করার কোন ওয়ে নাই? তাদের কাজ শুধ ডেলিভারি দেওয়া??,0
ডিম দেয়ার কথা ছিল ডিম দেয় নি টেস্ট একদম ভাল না Rating : 10/02,0
"এইভাবে নষ্ট খাবার বিক্রি না করে, রাস্তায় ভিক্ষা করেন at least হালাল উপার্জন হবে. আজকে ২টা chicken polaw অর্ডার করছিলাম, সম্পূর্ন খাবার নষ্ট ছিল",0
মাদারচোদ কাবাব সব বাশি খাবার,0
খানকির পোলার দম বিরিয়ানির নামে হেডার বিরিয়ানি দিছে বাসি বিরিয়ানি দিছে। আর পচা গন্ধ।কেউ ভুলে ও অর্ডার করবেন না😡,0
"পুরাই বাজে,, দম বিরিয়ানি অর্ডার করেছিলাম বাসি খাবার দিছে।",0
ভাতের পরিমান খুবই কম ছিল,0
মাংসের পরিমান খুব ই খুব ই কম,0
ফালতু কোনো টেস্ট নাই,0
স্বাদ একেবারে বাজে,0
প্যাকেট ধরার জন্য গ্লাবস দরকার ছিলো। এতো তেল কিভাবে প্যাকেটে থাকে,0
"আমি অর্ডার করেছিলাম buy 1 get 1, ১২"" পিজ্জার সাথে ফ্রী ৬"" পিজ্জা টা দেয় নি, রিপোর্ট করার পর ৫০ টাকা রিফান্ড করতে চায়, ৬"" পিজ্জার দাম ৫০ টাক!!!!?, আর পিজ্জার ক্রাস্ট খুব পাতলা, টেস্ট গড়পড়তা, সময় বেশী নেয় অনেক",0
